Header/CustomsOfficeOfExitForTransit/referenceNumber/ValidTo;${L_main$$Header} > ${L_Model$$CustomsOfficeOfExitForTransit} > ${L_Model$$ReferenceNumber} > ${Valid to}
Header/CustomsOfficeOfExitForTransit/referenceNumber/_description;${L_main$$Header} > ${L_Model$$CustomsOfficeOfExitForTransit} > ${L_Model$$ReferenceNumber} > ${_ description}
Header/CustomsOfficeOfExitForTransit/referenceNumber/Lng;${L_main$$Header} > ${L_Model$$CustomsOfficeOfExitForTransit} > ${L_Model$$ReferenceNumber} > ${Description language}
Header/CustomsOfficeOfExitForTransitActual;${L_main$$Header} > ${L_Model$$CustomsOfficeOfExitForTr5F69E7F7}
Header/CustomsOfficeOfExitForTransitActual[];${L_main$$Header} > ${L_Model$$CustomsOfficeOfExitForTr5F69E7F7} ${IX_CustomsOfficeOfExitForTransitActual}
Header/CustomsOfficeOfExitForTransitActual/referenceNumber;${L_main$$Header} > ${L_Model$$CustomsOfficeOfExitForTr5F69E7F7} ${IX_CustomsOfficeOfExitForTransitActual} > ${L_Model$$ReferenceNumber}
Header/CustomsOfficeOfExitForTransitActual/referenceNumber/Code;${L_main$$Header} > ${L_Model$$CustomsOfficeOfExitForTr5F69E7F7} ${IX_CustomsOfficeOfExitForTransitActual} > ${L_Model$$ReferenceNumber} > ${ReferenceNumber}
Header/CustomsOfficeOfExitForTransitActual/referenceNumber/Description;${L_main$$Header} > ${L_Model$$CustomsOfficeOfExitForTr5F69E7F7} ${IX_CustomsOfficeOfExitForTransitActual} > ${L_Model$$ReferenceNumber} > ${Description}
Header/CustomsOfficeOfExitForTransitActual/referenceNumber/ValidFrom;${L_main$$Header} > ${L_Model$$CustomsOfficeOfExitForTr5F69E7F7} ${IX_CustomsOfficeOfExitForTransitActual} > ${L_Model$$ReferenceNumber} > ${Valid from}
Header/CustomsOfficeOfExitForTransitActual/referenceNumber/ValidTo;${L_main$$Header} > ${L_Model$$CustomsOfficeOfExitForTr5F69E7F7} ${IX_CustomsOfficeOfExitForTransitActual} > ${L_Model$$ReferenceNumber} > ${Valid to}
Header/CustomsOfficeOfExitForTransitActual/referenceNumber/_description;${L_main$$Header} > ${L_Model$$CustomsOfficeOfExitForTr5F69E7F7} ${IX_CustomsOfficeOfExitForTransitActual} > ${L_Model$$ReferenceNumber} > ${_ description}
Header/CustomsOfficeOfExitForTransitActual/referenceNumber/Lng;${L_main$$Header} > ${L_Model$$CustomsOfficeOfExitForTr5F69E7F7} ${IX_CustomsOfficeOfExitForTransitActual} > ${L_Model$$ReferenceNumber} > ${Description language}
Header/CustomsOfficeOfRequest;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRequest}
Header/CustomsOfficeOfRequest/referenceNumber;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRequest} > ${L_Model$$ReferenceNumber}
Header/CustomsOfficeOfRequest/referenceNumber/Code;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRequest} > ${L_Model$$ReferenceNumber} > ${ReferenceNumber}
Header/CustomsOfficeOfRequest/referenceNumber/Description;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRequest} > ${L_Model$$ReferenceNumber} > ${Description}
Header/CustomsOfficeOfRequest/referenceNumber/ValidFrom;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRequest} > ${L_Model$$ReferenceNumber} > ${Valid from}
Header/CustomsOfficeOfRequest/referenceNumber/ValidTo;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRequest} > ${L_Model$$ReferenceNumber} > ${Valid to}
Header/CustomsOfficeOfRequest/referenceNumber/ReferenceNumberMainOffice;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRequest} > ${L_Model$$ReferenceNumber} > ${ReferenceNumberMainOffice}
Header/CustomsOfficeOfRequest/referenceNumber/ReferenceNumberHigherAuthority;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRequest} > ${L_Model$$ReferenceNumber} > ${ReferenceNumberHigherAuthority}
Header/CustomsOfficeOfRequest/referenceNumber/ReferenceNumberTakeOver;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRequest} > ${L_Model$$ReferenceNumber} > ${ReferenceNumberTakeOver}
Header/CustomsOfficeOfRequest/referenceNumber/ReferenceNumberCompetentAuthorityOfEnquiry;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRequest} > ${L_Model$$ReferenceNumber} > ${ReferenceNumberCompetentAuthorityOfEnquiry}
Header/CustomsOfficeOfRequest/referenceNumber/ReferenceNumberCompetentAuthorityOfRecovery;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRequest} > ${L_Model$$ReferenceNumber} > ${ReferenceNumberCompetentAuthorityOfRecovery}
Header/CustomsOfficeOfRequest/referenceNumber/CountryCode;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRequest} > ${L_Model$$ReferenceNumber} > ${CountryCode}
Header/CustomsOfficeOfRequest/referenceNumber/UnLocodeId;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRequest} > ${L_Model$$ReferenceNumber} > ${UnLocodeId}
Header/CustomsOfficeOfRequest/referenceNumber/RegionCode;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRequest} > ${L_Model$$ReferenceNumber} > ${RegionCode}
Header/CustomsOfficeOfRequest/referenceNumber/NctsEntryDate;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRequest} > ${L_Model$$ReferenceNumber} > ${NctsEntryDate}
Header/CustomsOfficeOfRequest/referenceNumber/NearestOffice;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRequest} > ${L_Model$$ReferenceNumber} > ${NearestOffice}
Header/CustomsOfficeOfRequest/referenceNumber/PostalCode;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRequest} > ${L_Model$$ReferenceNumber} > ${PostalCode}
Header/CustomsOfficeOfRequest/referenceNumber/PhoneNumber;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRequest} > ${L_Model$$ReferenceNumber} > ${PhoneNumber}
Header/CustomsOfficeOfRequest/referenceNumber/FaxNumber;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRequest} > ${L_Model$$ReferenceNumber} > ${FaxNumber}
Header/CustomsOfficeOfRequest/referenceNumber/EMailAddress;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRequest} > ${L_Model$$ReferenceNumber} > ${EMailAddress}
Header/CustomsOfficeOfRequest/referenceNumber/GeoInfoCode;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRequest} > ${L_Model$$ReferenceNumber} > ${GeoInfoCode}
Header/CustomsOfficeOfRequest/referenceNumber/TraderDedicated;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRequest} > ${L_Model$$ReferenceNumber} > ${TraderDedicated}
Header/CustomsOfficeOfRequest/referenceNumber/StreetAndNumber;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRequest} > ${L_Model$$ReferenceNumber} > ${StreetAndNumber}
Header/CustomsOfficeOfRequest/referenceNumber/City;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRequest} > ${L_Model$$ReferenceNumber} > ${City}
Header/CustomsOfficeOfRequest/referenceNumber/_description;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRequest} > ${L_Model$$ReferenceNumber} > ${_ description}
Header/CustomsOfficeOfRequest/referenceNumber/Lng;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRequest} > ${L_Model$$ReferenceNumber} > ${Description language}
Header/CustomsOfficeOfRequest/ContactPerson;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRequest} > ${L_Model$$ContactPerson}
Header/CustomsOfficeOfRequest/ContactPerson/name;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRequest} > ${L_Model$$ContactPerson} > ${L_Model$$Name}
Header/CustomsOfficeOfRequest/ContactPerson/phoneNumber;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRequest} > ${L_Model$$ContactPerson} > ${L_Model$$PhoneNumber}
Header/CustomsOfficeOfRequest/ContactPerson/eMailAddress;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRequest} > ${L_Model$$ContactPerson} > ${L_Model$$EMailAddress}
Header/CustomsOfficeOfRecoveryAtDeparture;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecoveryA8DA981CB}
Header/CustomsOfficeOfRecoveryAtDeparture/referenceNumber;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecoveryA8DA981CB} > ${L_Model$$ReferenceNumber}
Header/CustomsOfficeOfRecoveryAtDeparture/referenceNumber/Code;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecoveryA8DA981CB} > ${L_Model$$ReferenceNumber} > ${ReferenceNumber}
Header/CustomsOfficeOfRecoveryAtDeparture/referenceNumber/Description;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecoveryA8DA981CB} > ${L_Model$$ReferenceNumber} > ${Description}
Header/CustomsOfficeOfRecoveryAtDeparture/referenceNumber/ValidFrom;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecoveryA8DA981CB} > ${L_Model$$ReferenceNumber} > ${Valid from}
Header/CustomsOfficeOfRecoveryAtDeparture/referenceNumber/ValidTo;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecoveryA8DA981CB} > ${L_Model$$ReferenceNumber} > ${Valid to}
Header/CustomsOfficeOfRecoveryAtDeparture/referenceNumber/_description;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecoveryA8DA981CB} > ${L_Model$$ReferenceNumber} > ${_ description}
Header/CustomsOfficeOfRecoveryAtDeparture/referenceNumber/Lng;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecoveryA8DA981CB} > ${L_Model$$ReferenceNumber} > ${Description language}
Header/CustomsOfficeOfRecoveryAtDeparture/ContactPerson;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecoveryA8DA981CB} > ${L_Model$$ContactPerson}
Header/CustomsOfficeOfRecoveryAtDeparture/ContactPerson/name;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecoveryA8DA981CB} > ${L_Model$$ContactPerson} > ${L_Model$$Name}
Header/CustomsOfficeOfRecoveryAtDeparture/ContactPerson/phoneNumber;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecoveryA8DA981CB} > ${L_Model$$ContactPerson} > ${L_Model$$PhoneNumber}
Header/CustomsOfficeOfRecoveryAtDeparture/ContactPerson/eMailAddress;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecoveryA8DA981CB} > ${L_Model$$ContactPerson} > ${L_Model$$EMailAddress}
Header/CustomsOfficeOfRecovery;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecovery}
Header/CustomsOfficeOfRecovery/referenceNumber;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecovery} > ${L_Model$$ReferenceNumber}
Header/CustomsOfficeOfRecovery/referenceNumber/Code;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecovery} > ${L_Model$$ReferenceNumber} > ${ReferenceNumber}
Header/CustomsOfficeOfRecovery/referenceNumber/Description;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecovery} > ${L_Model$$ReferenceNumber} > ${Description}
Header/CustomsOfficeOfRecovery/referenceNumber/ValidFrom;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecovery} > ${L_Model$$ReferenceNumber} > ${Valid from}
Header/CustomsOfficeOfRecovery/referenceNumber/ValidTo;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecovery} > ${L_Model$$ReferenceNumber} > ${Valid to}
Header/CustomsOfficeOfRecovery/referenceNumber/_description;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecovery} > ${L_Model$$ReferenceNumber} > ${_ description}
Header/CustomsOfficeOfRecovery/referenceNumber/Lng;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecovery} > ${L_Model$$ReferenceNumber} > ${Description language}
Header/CustomsOfficeOfRecoveryRequesting;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecoveryR2812FB77}
Header/CustomsOfficeOfRecoveryRequesting/referenceNumber;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecoveryR2812FB77} > ${L_Model$$ReferenceNumber}
Header/CustomsOfficeOfRecoveryRequesting/referenceNumber/Code;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecoveryR2812FB77} > ${L_Model$$ReferenceNumber} > ${ReferenceNumber}
Header/CustomsOfficeOfRecoveryRequesting/referenceNumber/Description;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecoveryR2812FB77} > ${L_Model$$ReferenceNumber} > ${Description}
Header/CustomsOfficeOfRecoveryRequesting/referenceNumber/ValidFrom;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecoveryR2812FB77} > ${L_Model$$ReferenceNumber} > ${Valid from}
Header/CustomsOfficeOfRecoveryRequesting/referenceNumber/ValidTo;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecoveryR2812FB77} > ${L_Model$$ReferenceNumber} > ${Valid to}
Header/CustomsOfficeOfRecoveryRequesting/referenceNumber/_description;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecoveryR2812FB77} > ${L_Model$$ReferenceNumber} > ${_ description}
Header/CustomsOfficeOfRecoveryRequesting/referenceNumber/Lng;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecoveryR2812FB77} > ${L_Model$$ReferenceNumber} > ${Description language}
Header/CustomsOfficeOfRecoveryRequesting/ContactPerson;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecoveryR2812FB77} > ${L_Model$$ContactPerson}
Header/CustomsOfficeOfRecoveryRequesting/ContactPerson/name;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecoveryR2812FB77} > ${L_Model$$ContactPerson} > ${L_Model$$Name}
Header/CustomsOfficeOfRecoveryRequesting/ContactPerson/phoneNumber;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecoveryR2812FB77} > ${L_Model$$ContactPerson} > ${L_Model$$PhoneNumber}
Header/CustomsOfficeOfRecoveryRequesting/ContactPerson/eMailAddress;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecoveryR2812FB77} > ${L_Model$$ContactPerson} > ${L_Model$$EMailAddress}
Header/CustomsOfficeOfRecoveryRequested;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecoveryRequested}
Header/CustomsOfficeOfRecoveryRequested/referenceNumber;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecoveryRequested} > ${L_Model$$ReferenceNumber}
Header/CustomsOfficeOfRecoveryRequested/referenceNumber/Code;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecoveryRequested} > ${L_Model$$ReferenceNumber} > ${ReferenceNumber}
Header/CustomsOfficeOfRecoveryRequested/referenceNumber/Description;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecoveryRequested} > ${L_Model$$ReferenceNumber} > ${Description}
Header/CustomsOfficeOfRecoveryRequested/referenceNumber/ValidFrom;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecoveryRequested} > ${L_Model$$ReferenceNumber} > ${Valid from}
Header/CustomsOfficeOfRecoveryRequested/referenceNumber/ValidTo;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecoveryRequested} > ${L_Model$$ReferenceNumber} > ${Valid to}
Header/CustomsOfficeOfRecoveryRequested/referenceNumber/_description;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecoveryRequested} > ${L_Model$$ReferenceNumber} > ${_ description}
Header/CustomsOfficeOfRecoveryRequested/referenceNumber/Lng;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecoveryRequested} > ${L_Model$$ReferenceNumber} > ${Description language}
Header/CustomsOfficeOfRecoveryRequested/ContactPerson;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecoveryRequested} > ${L_Model$$ContactPerson}
Header/CustomsOfficeOfRecoveryRequested/ContactPerson/name;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecoveryRequested} > ${L_Model$$ContactPerson} > ${L_Model$$Name}
Header/CustomsOfficeOfRecoveryRequested/ContactPerson/phoneNumber;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecoveryRequested} > ${L_Model$$ContactPerson} > ${L_Model$$PhoneNumber}
Header/CustomsOfficeOfRecoveryRequested/ContactPerson/eMailAddress;${L_main$$Header} > ${L_Model$$CustomsOfficeOfRecoveryRequested} > ${L_Model$$ContactPerson} > ${L_Model$$EMailAddress}
Header/CustomsOfficeOfEnquiryAtDeparture;${L_main$$Header} > ${L_Model$$CustomsOfficeOfEnquiryAt5A50A331}
Header/CustomsOfficeOfEnquiryAtDeparture/referenceNumber;${L_main$$Header} > ${L_Model$$CustomsOfficeOfEnquiryAt5A50A331} > ${L_Model$$ReferenceNumber}
Header/CustomsOfficeOfEnquiryAtDeparture/referenceNumber/Code;${L_main$$Header} > ${L_Model$$CustomsOfficeOfEnquiryAt5A50A331} > ${L_Model$$ReferenceNumber} > ${ReferenceNumber}
Header/CustomsOfficeOfEnquiryAtDeparture/referenceNumber/Description;${L_main$$Header} > ${L_Model$$CustomsOfficeOfEnquiryAt5A50A331} > ${L_Model$$ReferenceNumber} > ${Description}
Header/CustomsOfficeOfEnquiryAtDeparture/referenceNumber/ValidFrom;${L_main$$Header} > ${L_Model$$CustomsOfficeOfEnquiryAt5A50A331} > ${L_Model$$ReferenceNumber} > ${Valid from}
Header/CustomsOfficeOfEnquiryAtDeparture/referenceNumber/ValidTo;${L_main$$Header} > ${L_Model$$CustomsOfficeOfEnquiryAt5A50A331} > ${L_Model$$ReferenceNumber} > ${Valid to}
Header/CustomsOfficeOfEnquiryAtDeparture/referenceNumber/_description;${L_main$$Header} > ${L_Model$$CustomsOfficeOfEnquiryAt5A50A331} > ${L_Model$$ReferenceNumber} > ${_ description}
Header/CustomsOfficeOfEnquiryAtDeparture/referenceNumber/Lng;${L_main$$Header} > ${L_Model$$CustomsOfficeOfEnquiryAt5A50A331} > ${L_Model$$ReferenceNumber} > ${Description language}
Header/CustomsOfficeOfEnquiryAtDeparture/ContactPerson;${L_main$$Header} > ${L_Model$$CustomsOfficeOfEnquiryAt5A50A331} > ${L_Model$$ContactPerson}
Header/CustomsOfficeOfEnquiryAtDeparture/ContactPerson/name;${L_main$$Header} > ${L_Model$$CustomsOfficeOfEnquiryAt5A50A331} > ${L_Model$$ContactPerson} > ${L_Model$$Name}
Header/CustomsOfficeOfEnquiryAtDeparture/ContactPerson/phoneNumber;${L_main$$Header} > ${L_Model$$CustomsOfficeOfEnquiryAt5A50A331} > ${L_Model$$ContactPerson} > ${L_Model$$PhoneNumber}
Header/CustomsOfficeOfEnquiryAtDeparture/ContactPerson/eMailAddress;${L_main$$Header} > ${L_Model$$CustomsOfficeOfEnquiryAt5A50A331} > ${L_Model$$ContactPerson} > ${L_Model$$EMailAddress}
Header/CustomsOfficeOfEnquiryAtDestination;${L_main$$Header} > ${L_Model$$CustomsOfficeOfEnquiryAt92312EAD}
Header/CustomsOfficeOfEnquiryAtDestination/referenceNumber;${L_main$$Header} > ${L_Model$$CustomsOfficeOfEnquiryAt92312EAD} > ${L_Model$$ReferenceNumber}
Header/CustomsOfficeOfEnquiryAtDestination/referenceNumber/Code;${L_main$$Header} > ${L_Model$$CustomsOfficeOfEnquiryAt92312EAD} > ${L_Model$$ReferenceNumber} > ${ReferenceNumber}
Header/CustomsOfficeOfEnquiryAtDestination/referenceNumber/Description;${L_main$$Header} > ${L_Model$$CustomsOfficeOfEnquiryAt92312EAD} > ${L_Model$$ReferenceNumber} > ${Description}
Header/CustomsOfficeOfEnquiryAtDestination/referenceNumber/ValidFrom;${L_main$$Header} > ${L_Model$$CustomsOfficeOfEnquiryAt92312EAD} > ${L_Model$$ReferenceNumber} > ${Valid from}
Header/CustomsOfficeOfEnquiryAtDestination/referenceNumber/ValidTo;${L_main$$Header} > ${L_Model$$CustomsOfficeOfEnquiryAt92312EAD} > ${L_Model$$ReferenceNumber} > ${Valid to}
Header/CustomsOfficeOfEnquiryAtDestination/referenceNumber/_description;${L_main$$Header} > ${L_Model$$CustomsOfficeOfEnquiryAt92312EAD} > ${L_Model$$ReferenceNumber} > ${_ description}
Header/CustomsOfficeOfEnquiryAtDestination/referenceNumber/Lng;${L_main$$Header} > ${L_Model$$CustomsOfficeOfEnquiryAt92312EAD} > ${L_Model$$ReferenceNumber} > ${Description language}
Header/CustomsOfficeOfEnquiryAtDestination/ContactPerson;${L_main$$Header} > ${L_Model$$CustomsOfficeOfEnquiryAt92312EAD} > ${L_Model$$ContactPerson}
Header/CustomsOfficeOfEnquiryAtDestination/ContactPerson/name;${L_main$$Header} > ${L_Model$$CustomsOfficeOfEnquiryAt92312EAD} > ${L_Model$$ContactPerson} > ${L_Model$$Name}
Header/CustomsOfficeOfEnquiryAtDestination/ContactPerson/phoneNumber;${L_main$$Header} > ${L_Model$$CustomsOfficeOfEnquiryAt92312EAD} > ${L_Model$$ContactPerson} > ${L_Model$$PhoneNumber}
Header/CustomsOfficeOfEnquiryAtDestination/ContactPerson/eMailAddress;${L_main$$Header} > ${L_Model$$CustomsOfficeOfEnquiryAt92312EAD} > ${L_Model$$ContactPerson} > ${L_Model$$EMailAddress}
Header/TraderAtDestination;${L_main$$Header} > ${L_Model$$TraderAtDestination}
Header/TraderAtDestination/identificationNumber;${L_main$$Header} > ${L_Model$$TraderAtDestination} > ${L_Model$$IdentificationNumber}
Header/TraderAtDestination/communicationLanguageAtDestination;${L_main$$Header} > ${L_Model$$TraderAtDestination} > ${L_Model$$CommunicationLanguageAtD85BAC4DB}
Header/TraderAtDestination/communicationLanguageAtDestination/Country;${L_main$$Header} > ${L_Model$$TraderAtDestination} > ${L_Model$$CommunicationLanguageAtD85BAC4DB} > ${Country}
Header/TraderAtDestination/communicationLanguageAtDestination/LanguageCode;${L_main$$Header} > ${L_Model$$TraderAtDestination} > ${L_Model$$CommunicationLanguageAtD85BAC4DB} > ${LanguageCode}
Header/TraderAtDestination/communicationLanguageAtDestination/Description;${L_main$$Header} > ${L_Model$$TraderAtDestination} > ${L_Model$$CommunicationLanguageAtD85BAC4DB} > ${Description}
Header/TraderAtDestination/communicationLanguageAtDestination/ValidFrom;${L_main$$Header} > ${L_Model$$TraderAtDestination} > ${L_Model$$CommunicationLanguageAtD85BAC4DB} > ${Valid from}
Header/TraderAtDestination/communicationLanguageAtDestination/ValidTo;${L_main$$Header} > ${L_Model$$TraderAtDestination} > ${L_Model$$CommunicationLanguageAtD85BAC4DB} > ${Valid to}
Header/TraderAtDestination/communicationLanguageAtDestination/Lng;${L_main$$Header} > ${L_Model$$TraderAtDestination} > ${L_Model$$CommunicationLanguageAtD85BAC4DB} > ${Description language}
Header/TraderAtDestination/communicationLanguageAtDestination/_description;${L_main$$Header} > ${L_Model$$TraderAtDestination} > ${L_Model$$CommunicationLanguageAtD85BAC4DB} > ${_ description}
Header/TraderAtDestination/name;${L_main$$Header} > ${L_Model$$TraderAtDestination} > ${L_Model$$Name}
Header/TraderAtDestination/Address;${L_main$$Header} > ${L_Model$$TraderAtDestination} > ${L_Model$$ADDRESS1}
Header/TraderAtDestination/Address/streetAndNumber;${L_main$$Header} > ${L_Model$$TraderAtDestination} > ${L_Model$$ADDRESS1} > ${L_Model$$StreetAndNumber}
Header/TraderAtDestination/Address/postcode;${L_main$$Header} > ${L_Model$$TraderAtDestination} > ${L_Model$$ADDRESS1} > ${L_Model$$Postcode}
Header/TraderAtDestination/Address/city;${L_main$$Header} > ${L_Model$$TraderAtDestination} > ${L_Model$$ADDRESS1} > ${L_Model$$City}
Header/TraderAtDestination/Address/country;${L_main$$Header} > ${L_Model$$TraderAtDestination} > ${L_Model$$ADDRESS1} > ${L_Model$$Country}
Header/Recovery;${L_main$$Header} > ${L_Model$$Recovery}
Header/Recovery/recoveryAcceptance;${L_main$$Header} > ${L_Model$$Recovery} > ${L_Model$$RecoveryAcceptance}
Header/Recovery/recoveryCommunicationDate;${L_main$$Header} > ${L_Model$$Recovery} > ${L_Model$$RecoveryCommunicationDate}
Header/Recovery/collectionDate;${L_main$$Header} > ${L_Model$$Recovery} > ${L_Model$$CollectionDate}
Header/Recovery/text;${L_main$$Header} > ${L_Model$$Recovery} > ${L_Model$$Text}
Header/ControlResult;${L_main$$Header} > ${L_Model$$ControlResult}
Header/ControlResult/date;${L_main$$Header} > ${L_Model$$ControlResult} > ${L_Model$$Date}
Header/ControlResult/controlledBy;${L_main$$Header} > ${L_Model$$ControlResult} > ${L_Model$$ControlledBy}
Header/ControlResult/stateOfSeals;${L_main$$Header} > ${L_Model$$ControlResult} > ${L_Model$$StateOfSeals}
Header/ControlResult/text;${L_main$$Header} > ${L_Model$$ControlResult} > ${L_Model$$Text}
Header/ControlResult/code;${L_main$$Header} > ${L_Model$$ControlResult} > ${L_Model$$Code}
Header/ControlResult/code/Code;${L_main$$Header} > ${L_Model$$ControlResult} > ${L_Model$$Code} > ${Kód}
Header/ControlResult/code/Description;${L_main$$Header} > ${L_Model$$ControlResult} > ${L_Model$$Code} > ${Description}
Header/ControlResult/code/ValidFrom;${L_main$$Header} > ${L_Model$$ControlResult} > ${L_Model$$Code} > ${Valid from}
Header/ControlResult/code/ValidTo;${L_main$$Header} > ${L_Model$$ControlResult} > ${L_Model$$Code} > ${Valid to}
Header/ControlResult/code/Lng;${L_main$$Header} > ${L_Model$$ControlResult} > ${L_Model$$Code} > ${Description language}
Header/ControlResult/code/_description;${L_main$$Header} > ${L_Model$$ControlResult} > ${L_Model$$Code} > ${_ description}
Header/CTLControl;${L_main$$Header} > ${L_Model$$CTLControl}
Header/CTLControl/continueUnloading;${L_main$$Header} > ${L_Model$$CTLControl} > ${L_Model$$ContinueUnloading}
Header/UnloadingRemark;${L_main$$Header} > ${L_Model$$UnloadingRemark}
Header/UnloadingRemark/conform;${L_main$$Header} > ${L_Model$$UnloadingRemark} > ${L_Model$$Conform}
Header/UnloadingRemark/unloadingCompletion;${L_main$$Header} > ${L_Model$$UnloadingRemark} > ${L_Model$$UnloadingCompletion}
Header/UnloadingRemark/unloadingDate;${L_main$$Header} > ${L_Model$$UnloadingRemark} > ${L_Model$$UnloadingDate}
Header/UnloadingRemark/stateOfSeals;${L_main$$Header} > ${L_Model$$UnloadingRemark} > ${L_Model$$StateOfSeals}
Header/UnloadingRemark/unloadingRemark;${L_main$$Header} > ${L_Model$$UnloadingRemark} > ${L_Model$$UnloadingRemark1}
Header/Country;${L_main$$Header} > ${L_Model$$Country}
Header/Country[];${L_main$$Header} > ${L_Model$$Country} ${IX_Country}
Header/Country/country;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Country}
Header/Country/country/Code;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Country} > ${CountryCode}
Header/Country/country/TccEntryDate;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Country} > ${TccEntryDate}
Header/Country/country/NctsEntryDate;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Country} > ${NctsEntryDate}
Header/Country/country/GeoNomenclatureCode;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Country} > ${GeoNomenclatureCode}
Header/Country/country/CountryRegimeCode;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Country} > ${CountryRegimeCode}
Header/Country/country/Description;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Country} > ${Description}
Header/Country/country/ValidFrom;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Country} > ${Valid from}
Header/Country/country/ValidTo;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Country} > ${Valid to}
Header/Country/country/_description;${L_main$$Header} > ${L_Model$$Country} ${IX_Country} > ${L_Model$$Country} > ${_ description}
